event_id,session_id,timestamp,event_time,hour,day_of_week,action,action_code,actions_per_session,session_duration_sec,time_diff_sec,ip_address,is_private_ip,user_agent,device_type,browser_family,os_family,is_bot,bot_type
586bae53-6c14-4737-94de-a0a2d7c7a6b1,sess_99b292fc3f96,2025-12-14 11:31:26.392058,2025-12-14 11:31:26.392058,11,6,page_view,2,1,0.0,0.0,10.0.234.59,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
78520eba-372c-4128-808a-5d03628c689d,sess_99b99b5815ad,2025-12-14 09:53:27.473641,2025-12-14 09:53:27.473641,9,6,search,4,1,0.0,0.0,172.16.192.124,1,Go-http-client/2.0,desktop,other,other,1,scraper_bot
e7b7af52-4769-453c-be4a-612728a64ca3,sess_99d90557c830,2025-12-16 13:41:26.012673,2025-12-16 13:41:26.012673,13,1,scroll,3,8,7.582806,0.0,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
a82a0972-c77a-472a-be93-1675cccc36e3,sess_99d90557c830,2025-12-16 13:41:26.151277,2025-12-16 13:41:26.151277,13,1,search,4,8,7.582806,0.138604,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
f3ab36fb-e409-4b21-a533-667830deced3,sess_99d90557c830,2025-12-16 13:41:26.500560,2025-12-16 13:41:26.500560,13,1,click,0,8,7.582806,0.349283,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
fc2c11ca-fe94-4af0-afce-ab79c588f0e1,sess_99d90557c830,2025-12-16 13:41:26.682111,2025-12-16 13:41:26.682111,13,1,page_view,2,8,7.582806,0.181551,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
1f1d792f-5e63-4d5d-a892-ff1d4fd2eb3f,sess_99d90557c830,2025-12-16 13:41:27.818673,2025-12-16 13:41:27.818673,13,1,scroll,3,8,7.582806,1.136562,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
5f833371-6feb-43e0-ad40-09b7e7e2a585,sess_99d90557c830,2025-12-16 13:41:31.495584,2025-12-16 13:41:31.495584,13,1,page_view,2,8,7.582806,3.676911,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
2ebe0d2a-4a92-4399-a06c-df3e7186b24a,sess_99d90557c830,2025-12-16 13:41:33.129695,2025-12-16 13:41:33.129695,13,1,click,0,8,7.582806,1.634111,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
91128ddf-f3cb-4604-981a-cf74e573d240,sess_99d90557c830,2025-12-16 13:41:33.595479,2025-12-16 13:41:33.595479,13,1,login,1,8,7.582806,0.465784,66.249.68.227,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
bc999742-ebba-4b51-b086-3209d2c5308b,sess_99e946d2b146,2025-12-28 10:50:28.631391,2025-12-28 10:50:28.631391,10,6,page_view,2,1,0.0,0.0,10.0.147.147,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
0eaeee8a-de84-449f-9af3-749c78411f42,sess_99f3dbadd13b,2025-12-14 09:02:02.476618,2025-12-14 09:02:02.476618,9,6,page_view,2,7,8.303467,0.0,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
bc577d7e-d7ac-4d70-90ea-a1155650358d,sess_99f3dbadd13b,2025-12-14 09:02:02.714467,2025-12-14 09:02:02.714467,9,6,search,4,7,8.303467,0.237849,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
ac47641b-c5dd-4b0b-9e39-923ea40e3ab1,sess_99f3dbadd13b,2025-12-14 09:02:02.840371,2025-12-14 09:02:02.840371,9,6,search,4,7,8.303467,0.125904,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
271855e3-44ad-487c-83c0-f2729f5343e3,sess_99f3dbadd13b,2025-12-14 09:02:03.374123,2025-12-14 09:02:03.374123,9,6,click,0,7,8.303467,0.533752,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
d2c57425-186c-4ea9-895b-60d77d1637f5,sess_99f3dbadd13b,2025-12-14 09:02:03.981391,2025-12-14 09:02:03.981391,9,6,click,0,7,8.303467,0.607268,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
21bc63d2-f4fa-4b17-81fd-19d79f296571,sess_99f3dbadd13b,2025-12-14 09:02:10.002686,2025-12-14 09:02:10.002686,9,6,scroll,3,7,8.303467,6.021295,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
2605241d-1057-4a7f-a4f3-0935603d3d20,sess_99f3dbadd13b,2025-12-14 09:02:10.780085,2025-12-14 09:02:10.780085,9,6,page_view,2,7,8.303467,0.777399,172.19.207.137,1,python-requests/2.31.0,desktop,other,other,1,selenium_bot
1db1b058-136c-40ac-82cd-2ae506903721,sess_9a0387a15415,2025-12-14 10:02:45.800445,2025-12-14 10:02:45.800445,10,6,page_view,2,1,0.0,0.0,10.0.68.162,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
4a657097-2c87-4445-9c30-ee150691276c,sess_9a0d2b4a271a,2025-12-14 11:24:10.441409,2025-12-14 11:24:10.441409,11,6,page_view,2,1,0.0,0.0,10.0.115.75,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
d893c7fe-2297-44e9-9f13-274cde5314cc,sess_9a22fd221bc0,2025-12-14 11:17:29.256219,2025-12-14 11:17:29.256219,11,6,page_view,2,1,0.0,0.0,172.30.82.165,1,python-requests/2.31.0,desktop,other,other,1,python_requests_bot
3b6481fe-291d-4e54-8550-1f4c77df11bf,sess_9a2d4d9e1718,2025-12-14 12:00:22.293327,2025-12-14 12:00:22.293327,12,6,scroll,3,1,0.0,0.0,10.0.187.152,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
a4a52eee-4c3d-486e-a34c-6a813a5ed80c,sess_9a4729e03221,2025-12-28 10:09:39.469422,2025-12-28 10:09:39.469422,10,6,page_view,2,1,0.0,0.0,66.249.84.0,0,Go-http-client/2.0,desktop,other,other,1,twitterbot
be68b8b3-4d43-4d5c-8f89-8103d2320acb,sess_9a52f14db9e1,2025-12-14 11:59:23.900045,2025-12-14 11:59:23.900045,11,6,click,0,1,0.0,0.0,157.55.39.234,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,selenium_bot
38fe68b1-db3d-4490-9a08-1f9a0b72a662,sess_9a5b1738d32e,2025-12-28 10:06:11.553664,2025-12-28 10:06:11.553664,10,6,click,0,1,0.0,0.0,192.168.191.183,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
1850c476-dc2d-49a6-9f7f-fa50a135b2af,sess_9a5e68284812,2025-12-14 10:16:18.918096,2025-12-14 10:16:18.918096,10,6,search,4,1,0.0,0.0,172.16.56.154,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
7fe22e15-f80c-4028-8496-61cef3c15384,sess_9a8544037ff8,2025-12-14 11:56:20.628957,2025-12-14 11:56:20.628957,11,6,page_view,2,1,0.0,0.0,10.0.83.18,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
c8b7f59c-a4df-41b6-960f-81766cc19c34,sess_9a99fcdce61f,2025-12-14 09:01:45.242373,2025-12-14 09:01:45.242373,9,6,search,4,1,0.0,0.0,10.0.32.145,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
5920f0e4-0e8a-473e-9f55-775f07a1060a,sess_9ae4b9d2b7b1,2025-12-14 09:34:31.520799,2025-12-14 09:34:31.520799,9,6,page_view,2,1,0.0,0.0,172.29.144.150,1,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,twitterbot
ebdc3cbe-90ff-410a-bba2-625af0141159,sess_9aea383ae6e8,2025-12-14 09:33:48.743459,2025-12-14 09:33:48.743459,9,6,page_view,2,1,0.0,0.0,10.233.82.118,1,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,googlebot
c3e4f248-f7d9-4a8b-9468-64825e1fa8f1,sess_9aedb4b40e5c,2025-12-14 09:51:51.066937,2025-12-14 09:51:51.066937,9,6,scroll,3,1,0.0,0.0,10.0.103.171,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
c5ce723a-44a0-4228-9e66-8a190cf90ff0,sess_9af20ddf6c2c,2025-12-16 13:46:49.209693,2025-12-16 13:46:49.209693,13,1,search,4,1,0.0,0.0,172.16.183.248,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
d90cdd80-402a-4338-9f10-d371302acf5e,sess_9b0b7731681f,2025-12-14 11:47:29.817093,2025-12-14 11:47:29.817093,11,6,page_view,2,1,0.0,0.0,157.55.39.231,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,0,none
bab804b1-185d-4d0b-bf3d-06110f5af8fe,sess_9b17030ae479,2025-12-14 11:56:59.252116,2025-12-14 11:56:59.252116,11,6,click,0,1,0.0,0.0,172.17.34.14,1,Go-http-client/2.0,desktop,other,other,1,googlebot
b15f59e1-e6ab-4d3c-9170-33eafe5cd9f9,sess_9b24876aeceb,2025-12-14 10:54:04.233075,2025-12-14 10:54:04.233075,10,6,click,0,1,0.0,0.0,172.22.8.28,1,Selenium/Chrome/120.0.6099.109,desktop,chrome,other,1,yandex_bot
775337d8-e696-4bbd-a9af-9e42c9d9ded9,sess_9b24d423c222,2025-12-14 11:28:52.827926,2025-12-14 11:28:52.827926,11,6,search,4,1,0.0,0.0,66.249.75.214,0,Go-http-client/2.0,desktop,other,other,1,twitterbot
182d64f5-1641-4143-aaa2-60245cc86edc,sess_9b2a28873385,2025-12-14 09:07:57.746574,2025-12-14 09:07:57.746574,9,6,login,1,1,0.0,0.0,172.26.151.21,1,python-requests/2.31.0,desktop,other,other,1,twitterbot
805b3e8d-3b2c-4c22-8cd2-77d62c94e8ab,sess_9b2ae085a6f8,2025-12-14 11:00:35.721122,2025-12-14 11:00:35.721122,11,6,click,0,1,0.0,0.0,192.168.165.206,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
e27ec079-13d5-404c-968e-e054ba7a1796,sess_9b36e3cb017a,2025-12-28 10:09:10.777699,2025-12-28 10:09:10.777699,10,6,click,0,1,0.0,0.0,157.55.39.139,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,1,python_requests_bot
e504fce0-213a-4480-b6e1-7654518d0182,sess_9b5540eaedb4,2025-12-14 10:38:02.252358,2025-12-14 10:38:02.252358,10,6,click,0,1,0.0,0.0,10.0.225.212,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
b0f602fd-005f-4e71-b434-aa76a05c770c,sess_9b8d12d0dee0,2025-12-14 11:37:08.937403,2025-12-14 11:37:08.937403,11,6,page_view,2,1,0.0,0.0,10.32.192.191,1,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,1,facebook_externalhit
3675e617-6c25-4475-9dbb-c2de6e26efbe,sess_9bafe19e94d7,2025-12-28 10:01:20.204259,2025-12-28 10:01:20.204259,10,6,page_view,2,1,0.0,0.0,192.168.138.23,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
0f2d811b-2359-445d-992b-3cae8be1a55b,sess_9bb313133af7,2025-12-14 11:50:16.741491,2025-12-14 11:50:16.741491,11,6,click,0,1,0.0,0.0,172.16.221.41,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
9d139df1-36c6-4743-b159-419aa90e55f7,sess_9bb4d3d97115,2025-12-14 10:37:55.476152,2025-12-14 10:37:55.476152,10,6,search,4,1,0.0,0.0,172.16.67.244,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
970b534e-365e-4e2b-ba0c-ec972873ba38,sess_9bc15536e03a,2025-12-14 09:31:18.396941,2025-12-14 09:31:18.396941,9,6,search,4,8,6.643291,0.0,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
8b0a5023-7e52-4f7b-9cf3-bca5c53e8ef8,sess_9bc15536e03a,2025-12-14 09:31:18.790813,2025-12-14 09:31:18.790813,9,6,page_view,2,8,6.643291,0.393872,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
70f432a5-64eb-4bde-b624-4f139b4a60c7,sess_9bc15536e03a,2025-12-14 09:31:21.217155,2025-12-14 09:31:21.217155,9,6,click,0,8,6.643291,2.426342,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
3d7409ef-c8c6-4ca3-8eaf-acc2e81a8124,sess_9bc15536e03a,2025-12-14 09:31:22.097216,2025-12-14 09:31:22.097216,9,6,page_view,2,8,6.643291,0.880061,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
cb7d461d-df52-4f00-8a57-663a848db2e3,sess_9bc15536e03a,2025-12-14 09:31:22.382951,2025-12-14 09:31:22.382951,9,6,login,1,8,6.643291,0.285735,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
49235eb5-a665-451c-8e0f-e6d46d82d8aa,sess_9bc15536e03a,2025-12-14 09:31:22.913672,2025-12-14 09:31:22.913672,9,6,click,0,8,6.643291,0.530721,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
0b2e733a-f630-4d43-8837-9a3c910b062d,sess_9bc15536e03a,2025-12-14 09:31:23.511044,2025-12-14 09:31:23.511044,9,6,scroll,3,8,6.643291,0.597372,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
876d662e-4e96-4477-a3d5-b2f0c998c07f,sess_9bc15536e03a,2025-12-14 09:31:25.040232,2025-12-14 09:31:25.040232,9,6,page_view,2,8,6.643291,1.529188,157.55.39.59,0,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other,1,selenium_bot
9acc14bc-aec4-47b4-a03b-5867cf0858cf,sess_9beeb11485fe,2025-12-14 09:31:21.468459,2025-12-14 09:31:21.468459,9,6,search,4,4,1.008742,0.0,192.168.195.2,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
f8857534-3565-4b6a-81b5-ac74ebfec77b,sess_9beeb11485fe,2025-12-14 09:31:21.942755,2025-12-14 09:31:21.942755,9,6,scroll,3,4,1.008742,0.474296,192.168.195.2,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
189469e7-f634-44a7-ab32-e0087cc5783b,sess_9beeb11485fe,2025-12-14 09:31:21.975190,2025-12-14 09:31:21.975190,9,6,login,1,4,1.008742,0.032435,192.168.195.2,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
967555d6-bb42-464e-9d09-ad9c3d8583c8,sess_9beeb11485fe,2025-12-14 09:31:22.477201,2025-12-14 09:31:22.477201,9,6,search,4,4,1.008742,0.502011,192.168.195.2,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
7e832664-8a81-40b0-afb9-c307bd4dbe8f,sess_9bf327dcc45d,2025-12-14 12:06:11.857818,2025-12-14 12:06:11.857818,12,6,click,0,1,0.0,0.0,10.0.62.143,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
9173bbfc-4466-494c-8e9f-2082583b449e,sess_9bf532176342,2025-12-14 11:22:50.259040,2025-12-14 11:22:50.259040,11,6,page_view,2,1,0.0,0.0,10.0.143.237,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
a649bfa5-c905-469b-b48a-17f81782c3dd,sess_9c064e0c3813,2025-12-14 09:01:47.751348,2025-12-14 09:01:47.751348,9,6,page_view,2,4,4.18224,0.0,192.168.68.245,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
e208bc7b-0195-432f-ac7d-f7afbbe57b41,sess_9c064e0c3813,2025-12-14 09:01:48.840351,2025-12-14 09:01:48.840351,9,6,page_view,2,4,4.18224,1.089003,192.168.68.245,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
eb8bffd0-5828-4ba4-9a59-d893d63d8e37,sess_9c064e0c3813,2025-12-14 09:01:49.621955,2025-12-14 09:01:49.621955,9,6,click,0,4,4.18224,0.781604,192.168.68.245,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
214bee4b-2bec-4526-9b19-ccc18f09fb2f,sess_9c064e0c3813,2025-12-14 09:01:51.933588,2025-12-14 09:01:51.933588,9,6,search,4,4,4.18224,2.311633,192.168.68.245,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
40a5e368-38c9-495b-9241-843222def4cf,sess_9c10d9595121,2025-12-28 09:55:24.377530,2025-12-28 09:55:24.377530,9,6,click,0,1,0.0,0.0,10.0.91.7,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos,0,none
2d40ef7d-9a89-4598-97a8-e7cc46753789,sess_9c22c3525517,2025-12-14 11:35:45.727381,2025-12-14 11:35:45.727381,11,6,click,0,1,0.0,0.0,10.0.159.190,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
91c2bc46-ad12-4123-beaa-8d23c9111f8a,sess_9c31dc214a08,2025-12-14 11:18:02.355158,2025-12-14 11:18:02.355158,11,6,click,0,1,0.0,0.0,10.0.163.130,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux,0,none
a7d76d7b-f265-4bc3-ac4d-6d4f0b44e0ab,sess_9c472b73dd83,2025-12-14 09:31:12.988896,2025-12-14 09:31:12.988896,9,6,scroll,3,3,0.960458,0.0,192.168.163.26,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
bdd9b525-e06b-4336-a62a-3c9664da560c,sess_9c472b73dd83,2025-12-14 09:31:13.170941,2025-12-14 09:31:13.170941,9,6,click,0,3,0.960458,0.182045,192.168.163.26,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
9288b4d4-6230-4f84-8edb-290720c2cc64,sess_9c472b73dd83,2025-12-14 09:31:13.949354,2025-12-14 09:31:13.949354,9,6,search,4,3,0.960458,0.778413,192.168.163.26,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
063d1f7c-6194-4605-bb67-454edc488bed,sess_9c536a2331e5,2025-12-14 09:31:07.742221,2025-12-14 09:31:07.742221,9,6,page_view,2,3,0.964933,0.0,192.168.242.48,1,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other,1,bingbot
14edf159-cbf1-48b2-b32c-2f73fd5ebb8e,sess_9c536a2331e5,2025-12-14 09:31:08.645877,2025-12-14 09:31:08.645877,9,6,page_view,2,3,0.964933,0.903656,192.168.242.48,1,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other,1,bingbot
df8ab7e5-9e4f-4fef-82c7-1f67b924ea19,sess_9c536a2331e5,2025-12-14 09:31:08.707154,2025-12-14 09:31:08.707154,9,6,search,4,3,0.964933,0.061277,192.168.242.48,1,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other,1,bingbot
07d099de-1903-42e9-b666-0b8c72af0f99,sess_9c6a93db589f,2025-12-14 11:29:31.888648,2025-12-14 11:29:31.888648,11,6,page_view,2,1,0.0,0.0,10.135.75.202,1,Go-http-client/2.0,desktop,other,other,1,yandex_bot
4c02bbd7-c95f-4c0e-8e52-88b0c49ad5d6,sess_9c6e8c177a35,2025-12-14 11:05:28.805574,2025-12-14 11:05:28.805574,11,6,login,1,1,0.0,0.0,66.249.93.2,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other,0,none
731f40fe-b155-4e16-846c-c195ccea6dcc,sess_9c79b824c7df,2025-12-14 10:11:07.564251,2025-12-14 10:11:07.564251,10,6,page_view,2,1,0.0,0.0,66.249.88.209,0,python-requests/2.31.0,desktop,other,other,1,googlebot
710dae98-f22d-47d7-9b1f-89ddf279fca6,sess_9cc51c472d00,2025-12-14 10:50:36.998358,2025-12-14 10:50:36.998358,10,6,page_view,2,1,0.0,0.0,10.0.174.223,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
32f5262e-3141-4872-b852-d3b64ac5fafc,sess_9cc74f8db1d1,2025-12-28 10:39:19.540938,2025-12-28 10:39:19.540938,10,6,page_view,2,1,0.0,0.0,192.168.195.17,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
cfa3c351-66bd-40d1-8856-f7034a11c36f,sess_9cda70b40946,2025-12-14 10:47:30.755776,2025-12-14 10:47:30.755776,10,6,scroll,3,1,0.0,0.0,192.168.237.102,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
71ffc3bd-1c72-45ec-9545-186e74a86462,sess_9cdd82597ae2,2025-12-14 11:53:45.909076,2025-12-14 11:53:45.909076,11,6,page_view,2,1,0.0,0.0,66.249.77.102,0,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other,0,none
dfe3ec88-efe8-472b-93f0-3200a6623d3d,sess_9ce537c3f6d2,2025-12-14 09:15:32.582096,2025-12-14 09:15:32.582096,9,6,click,0,1,0.0,0.0,10.0.157.248,1,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android,0,none
03791caf-df07-4bed-a9f1-edde1c509067,sess_9ce619980dbc,2025-12-16 13:41:22.064478,2025-12-16 13:41:22.064478,13,1,click,0,1,0.0,0.0,10.0.155.94,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos,0,none
883943f5-9a4c-4119-8531-feb77a68882e,sess_9cfe174542eb,2025-12-16 13:46:28.763673,2025-12-16 13:46:28.763673,13,1,scroll,3,1,0.0,0.0,10.0.233.52,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows,0,none
ebde7871-598f-481c-9e25-efc4444f54c8,sess_9d078287b5ef,2025-12-28 09:55:06.482849,2025-12-28 09:55:06.482849,9,6,page_view,2,5,2.200821,0.0,66.249.85.164,0,Selenium/Chrome/120.0.6099.109,desktop,chrome,other,1,googlebot
